#Table: J/ApJS/95/535/./table13.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
 948.0850|2.334E-01|3.130E+01|61151.1343|1.519E-02|4.635E-31|18|17|P| 146|38
 948.9017|2.332E-01|3.135E+01|62968.5332|1.529E-02|2.138E-31|17|16|P| 147|27
 948.9031|2.750E-01|3.699E+01|63761.9138|1.656E-02|1.583E-31|21|20|P| 135|27
 949.3238|2.443E-01|3.288E+01|63136.2649|1.570E-02|2.026E-31|18|17|P| 144|27
 949.3282|2.652E-01|3.571E+01|63533.3140|1.633E-02|1.743E-31|20|19|P| 138|27
 949.4672|2.549E-01|3.433E+01|63324.6433|1.604E-02|1.892E-31|19|18|P| 141|27
 949.7875|2.674E-01|3.606E+01|62405.5606|1.624E-02|2.805E-31|21|20|P| 136|37
 949.9139|2.255E-01|3.041E+01|63460.4163|1.500E-02|1.714E-31|16|15|P| 149|26
 950.3532|2.576E-01|3.480E+01|62156.1903|1.600E-02|3.116E-31|20|19|P| 139|37
 950.4610|2.260E-01|3.053E+01|61523.6971|1.494E-02|3.943E-31|17|16|P| 148|37
 950.6518|2.474E-01|3.345E+01|61925.8617|1.570E-02|3.416E-31|19|18|P| 142|37
 950.6866|2.369E-01|3.202E+01|61714.9188|1.535E-02|3.696E-31|18|17|P| 145|37
 950.7005|2.370E-01|3.204E+01|63597.7036|1.546E-02|1.655E-31|17|16|P| 146|26
 950.9483|2.789E-01|3.775E+01|64358.3899|1.671E-02|1.242E-31|21|20|P| 134|26
 951.2010|2.481E-01|3.359E+01|63756.5067|1.586E-02|1.574E-31|18|17|P| 143|26
 951.3288|2.691E-01|3.646E+01|64137.2208|1.649E-02|1.363E-31|20|19|P| 137|26
 951.4117|2.587E-01|3.506E+01|63936.4679|1.620E-02|1.475E-31|19|18|P| 140|26
 951.6085|2.649E-01|3.593E+01|61918.3023|1.612E-02|3.463E-31|21|20|P| 136|46
 952.0329|2.715E-01|3.687E+01|63041.4690|1.640E-02|2.166E-31|21|20|P| 135|36
 952.2348|2.551E-01|3.467E+01|61660.3976|1.588E-02|3.862E-31|20|19|P| 139|46
 952.4605|2.298E-01|3.125E+01|62193.5963|1.513E-02|3.001E-31|17|16|P| 147|36
 952.5535|2.615E-01|3.557E+01|62799.8447|1.616E-02|2.398E-31|20|19|P| 138|36
 952.5544|2.237E-01|3.043E+01|61000.7137|1.483E-02|4.951E-31|17|16|P| 148|46
 952.5991|2.450E-01|3.333E+01|61421.2733|1.558E-02|4.253E-31|19|18|P| 142|46
 952.6156|2.706E-01|3.682E+01|62900.8272|1.636E-02|2.301E-31|21|20|P| 135|28
 952.7046|2.345E-01|3.191E+01|61201.2683|1.523E-02|4.620E-31|18|17|P| 145|46
 952.7638|2.408E-01|3.277E+01|62375.5567|1.553E-02|2.824E-31|18|17|P| 144|36
 952.7960|2.514E-01|3.421E+01|62577.7553|1.587E-02|2.620E-31|19|18|P| 141|36
 953.0226|2.629E-01|3.582E+01|61517.4851|1.602E-02|4.118E-31|21|20|P| 136|38
 953.1250|2.292E-01|3.122E+01|62042.4173|1.509E-02|3.206E-31|17|16|P| 147|28
 953.1545|2.608E-01|3.555E+01|62656.6846|1.613E-02|2.552E-31|20|19|P| 138|28
 953.4057|2.401E-01|3.274E+01|62227.1293|1.550E-02|3.013E-31|18|17|P| 144|28
 953.4166|2.507E-01|3.419E+01|62432.0005|1.584E-02|2.792E-31|19|18|P| 141|28
 953.6976|2.532E-01|3.456E+01|61252.6319|1.578E-02|4.608E-31|20|19|P| 139|38
 954.1147|2.431E-01|3.323E+01|61006.3452|1.548E-02|5.090E-31|19|18|P| 142|38
 954.1875|2.219E-01|3.033E+01|60570.8040|1.473E-02|5.968E-31|17|16|P| 148|38
 954.2770|2.327E-01|3.181E+01|60778.9601|1.513E-02|5.549E-31|18|17|P| 145|38
 955.0487|2.210E-01|3.029E+01|62413.3790|1.479E-02|2.713E-31|16|15|P| 149|27
 955.3279|2.742E-01|3.763E+01|63404.2214|1.650E-02|1.883E-31|21|20|P| 134|27
 955.6633|2.324E-01|3.191E+01|62570.3362|1.524E-02|2.595E-31|17|16|P| 146|27
 955.8381|2.644E-01|3.633E+01|63165.5557|1.627E-02|2.083E-31|20|19|P| 137|27
 955.8999|2.666E-01|3.665E+01|62057.7034|1.617E-02|3.318E-31|21|20|P| 135|37
 956.0020|2.434E-01|3.347E+01|62748.2518|1.564E-02|2.446E-31|18|17|P| 143|27
 956.0615|2.540E-01|3.493E+01|62946.7773|1.598E-02|2.272E-31|19|18|P| 140|27
 956.5455|2.568E-01|3.537E+01|61798.6343|1.594E-02|3.704E-31|20|19|P| 138|37
 956.8899|2.252E-01|3.105E+01|61136.8065|1.489E-02|4.756E-31|17|16|P| 147|37
 956.9235|2.466E-01|3.401E+01|61558.5658|1.564E-02|4.081E-31|19|18|P| 141|37
 956.9452|2.246E-01|3.097E+01|63046.2256|1.496E-02|2.097E-31|16|15|P| 148|26
 957.0372|2.361E-01|3.256E+01|61337.8439|1.529E-02|4.436E-31|18|17|P| 144|37
 957.5447|2.781E-01|3.843E+01|63996.0140|1.665E-02|1.481E-31|21|20|P| 133|26
 957.6289|2.641E-01|3.650E+01|61573.7671|1.605E-02|4.089E-31|21|20|P| 135|46
 957.6459|2.361E-01|3.263E+01|63193.9505|1.541E-02|2.014E-31|17|16|P| 145|26
 958.0133|2.682E-01|3.712E+01|63764.5619|1.643E-02|1.633E-31|20|19|P| 136|26
 958.0599|2.472E-01|3.421E+01|63363.1564|1.581E-02|1.905E-31|18|17|P| 142|26
 958.1837|2.578E-01|3.569E+01|63553.4833|1.614E-02|1.776E-31|19|18|P| 139|26
 958.3172|2.707E-01|3.749E+01|62688.6727|1.634E-02|2.569E-31|21|20|P| 134|36
 958.3338|2.544E-01|3.523E+01|61306.2627|1.581E-02|4.582E-31|20|19|P| 138|46
 958.5830|2.177E-01|3.017E+01|61629.4269|1.462E-02|3.821E-31|16|15|P| 149|36
 958.7761|2.442E-01|3.388E+01|61057.4972|1.552E-02|5.070E-31|19|18|P| 141|46
 958.8727|2.698E-01|3.744E+01|62548.9888|1.630E-02|2.727E-31|21|20|P| 134|28
 958.8860|2.230E-01|3.093E+01|60617.5404|1.478E-02|5.960E-31|17|16|P| 147|46
 958.9208|2.607E-01|3.618E+01|62437.1296|1.610E-02|2.857E-31|20|19|P| 137|36
 958.9591|2.338E-01|3.244E+01|60827.8120|1.518E-02|5.534E-31|18|17|P| 144|46
 958.9680|2.622E-01|3.639E+01|61175.6886|1.596E-02|4.855E-31|21|20|P| 135|38
 959.0733|2.290E-01|3.179E+01|61800.8821|1.508E-02|3.630E-31|17|16|P| 146|36
 959.2425|2.170E-01|3.014E+01|61476.5165|1.458E-02|4.083E-31|16|15|P| 149|28
 959.2456|2.505E-01|3.480E+01|62205.0793|1.582E-02|3.138E-31|19|18|P| 140|36
 959.2953|2.400E-01|3.333E+01|61992.8802|1.547E-02|3.399E-31|18|17|P| 143|36
 959.4941|2.600E-01|3.615E+01|62294.9560|1.607E-02|3.039E-31|20|19|P| 137|28
 959.7091|2.284E-01|3.176E+01|61650.7753|1.504E-02|3.876E-31|17|16|P| 146|28
 959.7205|2.524E-01|3.512E+01|60901.3171|1.572E-02|5.458E-31|20|19|P| 138|38
 959.8383|2.498E-01|3.477E+01|62060.3396|1.578E-02|3.342E-31|19|18|P| 140|28
 959.9088|2.393E-01|3.330E+01|61845.4965|1.544E-02|3.625E-31|18|17|P| 143|28
 960.2145|2.423E-01|3.376E+01|60645.4707|1.542E-02|6.059E-31|19|18|P| 141|38
 960.4397|2.211E-01|3.083E+01|60190.6946|1.468E-02|7.172E-31|17|16|P| 147|38
 960.4532|2.319E-01|3.233E+01|60408.4866|1.508E-02|6.637E-31|18|17|P| 144|38
 961.7347|2.734E-01|3.828E+01|63048.3359|1.644E-02|2.236E-31|21|20|P| 133|27
 961.8763|2.202E-01|3.084E+01|62006.6569|1.474E-02|3.304E-31|16|15|P| 148|27
 961.9954|2.658E-01|3.725E+01|61711.6256|1.611E-02|3.921E-31|21|20|P| 134|37
 962.3301|2.635E-01|3.696E+01|62799.5837|1.621E-02|2.486E-31|20|19|P| 136|27
 962.4078|2.316E-01|3.248E+01|62173.8571|1.519E-02|3.145E-31|17|16|P| 145|27
 962.6383|2.532E-01|3.554E+01|62570.6757|1.593E-02|2.726E-31|19|18|P| 139|27
 962.6630|2.426E-01|3.405E+01|62361.9803|1.559E-02|2.949E-31|18|17|P| 142|27
 962.7212|2.560E-01|3.595E+01|61442.8395|1.587E-02|4.398E-31|20|19|P| 137|37
 962.9756|2.133E-01|2.997E+01|60560.7215|1.439E-02|6.087E-31|16|15|P| 149|37
 963.1788|2.458E-01|3.457E+01|61193.0115|1.558E-02|4.869E-31|19|18|P| 140|37
 963.3028|2.244E-01|3.157E+01|60751.6160|1.484E-02|5.731E-31|17|16|P| 146|37
 963.3715|2.353E-01|3.310E+01|60962.4902|1.524E-02|5.319E-31|18|17|P| 143|37
 963.6327|2.633E-01|3.709E+01|61231.0079|1.598E-02|4.823E-31|21|20|P| 134|46
 963.9591|2.238E-01|3.154E+01|62633.7446|1.491E-02|2.562E-31|16|15|P| 147|26
 964.1224|2.772E-01|3.911E+01|63635.4677|1.659E-02|1.763E-31|21|20|P| 132|26
 964.4164|2.536E-01|3.580E+01|60953.8859|1.575E-02|5.431E-31|20|19|P| 137|46
 964.5736|2.352E-01|3.322E+01|62791.9331|1.536E-02|2.448E-31|17|16|P| 144|26
 964.5839|2.699E-01|3.812E+01|62337.6798|1.628E-02|3.043E-31|21|20|P| 133|36
 964.6793|2.674E-01|3.778E+01|63393.7106|1.637E-02|1.955E-31|20|19|P| 135|26
 964.8970|2.614E-01|3.696E+01|60835.6648|1.589E-02|5.719E-31|21|20|P| 134|38
 964.9009|2.463E-01|3.483E+01|62971.5670|1.576E-02|2.304E-31|18|17|P| 141|26
 964.9370|2.435E-01|3.443E+01|60695.4606|1.546E-02|6.038E-31|19|18|P| 140|46
 964.9374|2.569E-01|3.633E+01|63172.2834|1.609E-02|2.136E-31|19|18|P| 138|26
 964.9522|2.111E-01|2.985E+01|60035.7615|1.427E-02|7.646E-31|16|15|P| 149|46
 965.1124|2.690E-01|3.806E+01|62198.9529|1.623E-02|3.229E-31|21|20|P| 133|28
 965.1977|2.330E-01|3.297E+01|60456.0755|1.512E-02|6.624E-31|18|17|P| 143|46
 965.2018|2.222E-01|3.144E+01|60236.0665|1.472E-02|7.167E-31|17|16|P| 146|46
 965.2602|2.169E-01|3.070E+01|61228.3360|1.457E-02|4.641E-31|16|15|P| 148|36
 965.2707|2.599E-01|3.679E+01|62076.1984|1.604E-02|3.402E-31|20|19|P| 136|36
 965.6695|2.282E-01|3.234E+01|61409.8871|1.502E-02|4.388E-31|17|16|P| 145|36
 965.6781|2.497E-01|3.539E+01|61834.1666|1.576E-02|3.755E-31|19|18|P| 139|36
 965.7272|2.517E-01|3.567E+01|60551.7578|1.565E-02|6.460E-31|20|19|P| 137|38
 965.8099|2.391E-01|3.390E+01|61611.9454|1.542E-02|4.088E-31|18|17|P| 142|36
 965.8166|2.592E-01|3.675E+01|61935.0107|1.601E-02|3.617E-31|20|19|P| 136|28
 965.8906|2.163E-01|3.066E+01|61076.5267|1.453E-02|4.957E-31|16|15|P| 148|28
 966.2430|2.490E-01|3.535E+01|61690.4417|1.572E-02|3.996E-31|19|18|P| 139|28
 966.2766|2.276E-01|3.231E+01|61260.8527|1.499E-02|4.682E-31|17|16|P| 145|28
 966.2984|2.416E-01|3.430E+01|60286.3335|1.536E-02|7.205E-31|19|18|P| 140|38
 966.3952|2.385E-01|3.387E+01|61465.6053|1.539E-02|4.356E-31|18|17|P| 142|28
 966.4893|2.093E-01|2.973E+01|59604.3147|1.417E-02|9.217E-31|16|15|P| 149|38
 966.6138|2.312E-01|3.285E+01|60039.7315|1.502E-02|7.931E-31|18|17|P| 143|38
 966.6764|2.204E-01|3.133E+01|59812.2837|1.462E-02|8.612E-31|17|16|P| 146|38
 968.0738|2.651E-01|3.785E+01|61367.3448|1.604E-02|4.629E-31|21|20|P| 133|37
 968.1234|2.726E-01|3.893E+01|62694.2762|1.637E-02|2.653E-31|21|20|P| 132|27
 968.6871|2.194E-01|3.138E+01|61601.6491|1.469E-02|4.022E-31|16|15|P| 147|27
 968.8043|2.627E-01|3.760E+01|62435.4171|1.615E-02|2.965E-31|20|19|P| 135|27
 968.8800|2.552E-01|3.654E+01|61088.8233|1.581E-02|5.218E-31|20|19|P| 136|37
 969.1353|2.308E-01|3.305E+01|61779.1165|1.514E-02|3.808E-31|17|16|P| 144|27
 969.1974|2.523E-01|3.616E+01|62196.3583|1.587E-02|3.268E-31|19|18|P| 138|27
 969.3065|2.417E-01|3.465E+01|61977.4708|1.553E-02|3.553E-31|18|17|P| 141|27
 969.4175|2.451E-01|3.514E+01|60829.2169|1.552E-02|5.805E-31|19|18|P| 139|37
 969.4507|2.125E-01|3.047E+01|60167.3559|1.434E-02|7.363E-31|16|15|P| 148|37
 969.6197|2.626E-01|3.767E+01|60890.0415|1.592E-02|5.683E-31|21|20|P| 133|46
 969.6896|2.345E-01|3.365E+01|60588.8763|1.518E-02|6.371E-31|18|17|P| 142|37
 969.6996|2.237E-01|3.209E+01|60368.1443|1.479E-02|6.899E-31|17|16|P| 145|37
 970.1430|2.111E-01|3.033E+01|62076.0825|1.435E-02|3.237E-31|15|14|P| 149|26
 970.4825|2.528E-01|3.637E+01|60603.2846|1.569E-02|6.431E-31|20|19|P| 136|46
 970.6813|2.764E-01|3.979E+01|63276.7707|1.652E-02|2.097E-31|21|20|P| 131|26
 970.8095|2.606E-01|3.753E+01|60497.4303|1.582E-02|6.729E-31|21|20|P| 133|38
 970.8330|2.691E-01|3.875E+01|61988.5085|1.621E-02|3.602E-31|21|20|P| 132|36
 970.9554|2.230E-01|3.212E+01|62222.9951|1.486E-02|3.127E-31|16|15|P| 146|26
 971.0816|2.427E-01|3.498E+01|60335.1811|1.540E-02|7.184E-31|19|18|P| 139|46
 971.3268|2.665E-01|3.844E+01|63024.6873|1.631E-02|2.337E-31|20|19|P| 134|26
 971.3291|2.104E-01|3.034E+01|59646.2113|1.422E-02|9.232E-31|16|15|P| 148|46
 971.3344|2.682E-01|3.868E+01|61850.7379|1.616E-02|3.820E-31|21|20|P| 132|28
 971.4203|2.323E-01|3.351E+01|60086.0770|1.506E-02|7.920E-31|18|17|P| 142|46
 971.4835|2.344E-01|3.382E+01|62391.6729|1.531E-02|2.972E-31|17|16|P| 143|26
 971.5018|2.215E-01|3.196E+01|59856.3102|1.467E-02|8.612E-31|17|16|P| 145|46
 971.6032|2.591E-01|3.740E+01|61717.0695|1.598E-02|4.046E-31|20|19|P| 135|36
 971.6730|2.561E-01|3.698E+01|62792.8889|1.603E-02|2.567E-31|19|18|P| 137|26
 971.7177|2.509E-01|3.623E+01|60203.9709|1.559E-02|7.638E-31|20|19|P| 136|38
 971.7239|2.455E-01|3.545E+01|62581.7593|1.570E-02|2.783E-31|18|17|P| 140|26
 971.9210|2.162E-01|3.123E+01|60828.9611|1.452E-02|5.632E-31|16|15|P| 147|36
 972.0935|2.489E-01|3.598E+01|61465.0361|1.570E-02|4.488E-31|19|18|P| 138|36
 972.1217|2.584E-01|3.736E+01|61576.8671|1.594E-02|4.299E-31|20|19|P| 135|28
 972.2490|2.274E-01|3.289E+01|61020.6312|1.497E-02|5.297E-31|17|16|P| 144|36
 972.3076|2.383E-01|3.448E+01|61232.7717|1.536E-02|4.911E-31|18|17|P| 141|36
 972.3662|2.408E-01|3.485E+01|59928.9509|1.530E-02|8.560E-31|19|18|P| 139|38
 972.5224|2.155E-01|3.119E+01|60678.2529|1.448E-02|6.012E-31|16|15|P| 147|28
 972.6305|2.482E-01|3.594E+01|61322.3255|1.566E-02|4.774E-31|19|18|P| 138|28
 972.7584|2.304E-01|3.338E+01|59672.7122|1.496E-02|9.467E-31|18|17|P| 142|38
 972.7861|2.086E-01|3.021E+01|59217.9085|1.412E-02|1.111E-30|16|15|P| 148|38
 972.8275|2.268E-01|3.286E+01|60872.6690|1.494E-02|5.649E-31|17|16|P| 144|28
 972.8647|2.377E-01|3.444E+01|61087.4749|1.533E-02|5.230E-31|18|17|P| 141|28
 972.8974|2.197E-01|3.183E+01|59435.5892|1.457E-02|1.033E-30|17|16|P| 145|38
 974.1352|2.643E-01|3.845E+01|61024.8780|1.598E-02|5.459E-31|21|20|P| 132|37
 974.4938|2.717E-01|3.958E+01|62342.0611|1.631E-02|3.145E-31|21|20|P| 131|27
 974.8421|2.070E-01|3.017E+01|61031.8149|1.413E-02|5.111E-31|15|14|P| 149|27
 975.0220|2.545E-01|3.713E+01|60736.6036|1.575E-02|6.183E-31|20|19|P| 135|37
 975.2606|2.619E-01|3.824E+01|62073.0753|1.609E-02|3.533E-31|20|19|P| 134|27
 975.4808|2.186E-01|3.193E+01|61198.3762|1.464E-02|4.890E-31|16|15|P| 146|27
 975.5899|2.618E-01|3.826E+01|60550.8848|1.585E-02|6.691E-31|21|20|P| 132|46
 975.6396|2.443E-01|3.571E+01|60467.1999|1.546E-02|6.913E-31|19|18|P| 138|37
 975.7389|2.515E-01|3.677E+01|61823.8448|1.581E-02|3.912E-31|19|18|P| 137|27
 975.8455|2.300E-01|3.363E+01|61386.1349|1.509E-02|4.607E-31|17|16|P| 143|27
 975.9097|2.118E-01|3.098E+01|59775.7062|1.429E-02|8.899E-31|16|15|P| 147|37
 975.9327|2.409E-01|3.524E+01|61594.7431|1.548E-02|4.276E-31|18|17|P| 140|27
 975.9912|2.338E-01|3.420E+01|60217.0203|1.512E-02|7.625E-31|18|17|P| 141|37
 976.0802|2.229E-01|3.262E+01|59986.4100|1.473E-02|8.296E-31|17|16|P| 144|37
 976.5320|2.521E-01|3.694E+01|60254.4759|1.562E-02|7.608E-31|20|19|P| 135|46
 976.7054|2.599E-01|3.811E+01|60161.0015|1.575E-02|7.911E-31|21|20|P| 132|38
 977.0643|2.683E-01|3.939E+01|61641.1770|1.614E-02|4.258E-31|21|20|P| 131|36
 977.2078|2.103E-01|3.088E+01|61656.5368|1.430E-02|3.968E-31|15|14|P| 148|26
 977.2098|2.420E-01|3.553E+01|59976.6761|1.534E-02|8.540E-31|19|18|P| 138|46
 977.2213|2.755E-01|4.048E+01|62919.9428|1.646E-02|2.491E-31|21|20|P| 130|26
 977.5388|2.674E-01|3.931E+01|61504.3615|1.610E-02|4.514E-31|21|20|P| 131|28
 977.6267|2.316E-01|3.405E+01|59717.8339|1.501E-02|9.461E-31|18|17|P| 141|46
 977.6903|2.097E-01|3.083E+01|59258.3762|1.417E-02|1.114E-30|16|15|P| 147|46
 977.6918|2.502E-01|3.680E+01|59857.9731|1.552E-02|9.022E-31|20|19|P| 135|38
 977.7858|2.208E-01|3.247E+01|59478.2897|1.461E-02|1.034E-30|17|16|P| 144|46
 977.9182|2.583E-01|3.802E+01|61359.7616|1.591E-02|4.807E-31|20|19|P| 134|36
 977.9341|2.222E-01|3.269E+01|61813.9990|1.481E-02|3.813E-31|16|15|P| 145|26
 977.9557|2.657E-01|3.911E+01|62657.5120|1.625E-02|2.791E-31|20|19|P| 133|26
 978.0517|2.039E-01|3.001E+01|60250.2843|1.397E-02|7.185E-31|15|14|P| 149|36
 978.3756|2.336E-01|3.442E+01|61993.1914|1.525E-02|3.605E-31|17|16|P| 142|26
 978.3902|2.552E-01|3.762E+01|62415.3204|1.597E-02|3.082E-31|19|18|P| 136|26
 978.4093|2.576E-01|3.797E+01|61220.5436|1.588E-02|5.105E-31|20|19|P| 134|28
 978.4179|2.401E-01|3.539E+01|59573.3399|1.524E-02|1.016E-30|19|18|P| 138|38
 978.4916|2.481E-01|3.658E+01|61097.7067|1.564E-02|5.359E-31|19|18|P| 137|36
 978.5289|2.447E-01|3.608E+01|62193.7545|1.565E-02|3.359E-31|18|17|P| 139|26
 978.5651|2.154E-01|3.176E+01|60431.3220|1.447E-02|6.827E-31|16|15|P| 146|36
 978.6481|2.033E-01|2.997E+01|60097.8785|1.393E-02|7.678E-31|15|14|P| 149|28
 978.7883|2.376E-01|3.506E+01|60855.3783|1.530E-02|5.893E-31|18|17|P| 140|36
 978.8117|2.267E-01|3.345E+01|60633.1337|1.491E-02|6.390E-31|17|16|P| 143|36
 978.8873|2.297E-01|3.390E+01|59307.4463|1.490E-02|1.129E-30|18|17|P| 141|38
 979.0009|2.474E-01|3.654E+01|60956.0098|1.560E-02|5.698E-31|19|18|P| 137|28
 979.0674|2.079E-01|3.070E+01|58833.2163|1.407E-02|1.338E-30|16|15|P| 147|38
 979.1028|2.190E-01|3.234E+01|59060.6287|1.451E-02|1.238E-30|17|16|P| 144|38
 979.1376|2.148E-01|3.172E+01|60281.7151|1.443E-02|7.285E-31|16|15|P| 146|28
 979.3172|2.369E-01|3.502E+01|60711.1244|1.527E-02|6.273E-31|18|17|P| 140|28
 979.3617|2.260E-01|3.341E+01|60486.2436|1.488E-02|6.810E-31|17|16|P| 143|28
 980.1794|2.635E-01|3.906E+01|60684.2426|1.591E-02|6.431E-31|21|20|P| 131|37
 980.8461|2.709E-01|4.024E+01|61991.7095|1.624E-02|3.724E-31|21|20|P| 130|27
 981.1471|2.537E-01|3.772E+01|60386.1976|1.568E-02|7.320E-31|20|19|P| 134|37
 981.5433|2.610E-01|3.886E+01|60213.5544|1.578E-02|7.868E-31|21|20|P| 131|46
 981.6989|2.611E-01|3.888E+01|61712.5773|1.603E-02|4.204E-31|20|19|P| 133|27
 981.7020|2.062E-01|3.070E+01|60619.9471|1.409E-02|6.241E-31|15|14|P| 148|27
 981.8450|2.436E-01|3.628E+01|60106.9783|1.540E-02|8.225E-31|19|18|P| 137|37
 982.0040|1.997E-01|2.975E+01|59185.3519|1.373E-02|1.141E-30|15|14|P| 149|37
 982.2576|2.179E-01|3.249E+01|60796.8590|1.459E-02|5.940E-31|16|15|P| 145|27
 982.2627|2.507E-01|3.740E+01|61453.1544|1.574E-02|4.680E-31|19|18|P| 136|27
 982.2764|2.330E-01|3.475E+01|59846.9405|1.506E-02|9.116E-31|18|17|P| 140|37
 982.3528|2.111E-01|3.149E+01|59385.7915|1.423E-02|1.075E-30|16|15|P| 146|37
 982.4446|2.222E-01|3.316E+01|59606.4316|1.468E-02|9.968E-31|17|16|P| 143|37
 982.5384|2.292E-01|3.421E+01|60994.9323|1.503E-02|5.567E-31|17|16|P| 142|27
 982.5413|2.401E-01|3.584E+01|61213.8170|1.542E-02|5.141E-31|18|17|P| 139|27
 982.5649|2.513E-01|3.752E+01|59907.4766|1.555E-02|8.990E-31|20|19|P| 134|46
 982.5847|2.591E-01|3.870E+01|59826.3945|1.568E-02|9.290E-31|21|20|P| 131|38
 983.2778|2.675E-01|4.003E+01|61295.7032|1.607E-02|5.029E-31|21|20|P| 130|36
 983.3217|2.412E-01|3.610E+01|59619.9630|1.528E-02|1.014E-30|19|18|P| 137|46
 983.6495|2.494E-01|3.736E+01|59513.7809|1.546E-02|1.065E-30|20|19|P| 134|38
 983.7255|2.666E-01|3.995E+01|61159.8416|1.603E-02|5.328E-31|21|20|P| 130|28
 983.7424|2.747E-01|4.117E+01|62565.0035|1.639E-02|2.957E-31|21|20|P| 129|26
 983.7652|1.976E-01|2.961E+01|58662.4461|1.362E-02|1.432E-30|15|14|P| 149|46
 983.8170|2.308E-01|3.459E+01|59351.3642|1.495E-02|1.129E-30|18|17|P| 140|46
 984.0357|2.090E-01|3.133E+01|58872.2745|1.412E-02|1.342E-30|16|15|P| 146|46
 984.0540|2.200E-01|3.300E+01|59102.0230|1.456E-02|1.240E-30|17|16|P| 143|46
 984.2156|2.575E-01|3.864E+01|61004.2929|1.584E-02|5.706E-31|20|19|P| 133|36
 984.2551|2.095E-01|3.144E+01|61238.7401|1.425E-02|4.860E-31|15|14|P| 147|26
 984.4535|2.394E-01|3.594E+01|59219.5174|1.518E-02|1.205E-30|19|18|P| 137|38
 984.5659|2.649E-01|3.979E+01|62292.2048|1.618E-02|3.330E-31|20|19|P| 132|26
 984.6796|2.568E-01|3.859E+01|60866.0583|1.581E-02|6.057E-31|20|19|P| 133|28
 984.7604|2.031E-01|3.052E+01|59844.2007|1.392E-02|8.746E-31|15|14|P| 148|36
 984.8725|2.473E-01|3.718E+01|60732.1971|1.557E-02|6.393E-31|19|18|P| 136|36
 984.8951|2.213E-01|3.328E+01|61406.7778|1.476E-02|4.645E-31|16|15|P| 144|26
 985.0001|2.290E-01|3.444E+01|58943.9508|1.484E-02|1.345E-30|18|17|P| 140|38
 985.0890|2.544E-01|3.828E+01|62039.5983|1.590E-02|3.696E-31|19|18|P| 135|26
 985.1256|1.960E-01|2.948E+01|58232.7829|1.352E-02|1.724E-30|15|14|P| 149|38
 985.1926|2.147E-01|3.230E+01|60035.4385|1.442E-02|8.269E-31|16|15|P| 145|36
 985.2498|2.327E-01|3.503E+01|61596.5095|1.520E-02|4.369E-31|17|16|P| 141|26
 985.2520|2.368E-01|3.564E+01|60479.7842|1.524E-02|7.065E-31|18|17|P| 139|36
 985.2924|2.183E-01|3.285E+01|58687.4199|1.446E-02|1.482E-30|17|16|P| 143|38
 985.3157|2.439E-01|3.671E+01|61807.5733|1.559E-02|4.050E-31|18|17|P| 138|26
 985.3275|2.025E-01|3.048E+01|59692.9254|1.388E-02|9.341E-31|15|14|P| 148|28
 985.3333|2.072E-01|3.120E+01|58450.2559|1.402E-02|1.610E-30|16|15|P| 146|38
 985.3541|2.466E-01|3.714E+01|60591.5130|1.554E-02|6.794E-31|19|18|P| 136|28
 985.3576|2.259E-01|3.401E+01|60247.4141|1.486E-02|7.699E-31|17|16|P| 142|36
 985.7363|2.140E-01|3.226E+01|59886.9327|1.438E-02|8.818E-31|16|15|P| 145|28
 985.7528|2.361E-01|3.560E+01|60336.5727|1.521E-02|7.517E-31|18|17|P| 139|28
 985.8791|2.253E-01|3.397E+01|60101.5958|1.483E-02|8.202E-31|17|16|P| 142|28
 986.2064|2.628E-01|3.967E+01|60345.4553|1.584E-02|7.569E-31|21|20|P| 130|37
 987.1800|2.701E-01|4.091E+01|61643.2397|1.617E-02|4.405E-31|21|20|P| 129|27
 987.2553|2.530E-01|3.832E+01|60037.6228|1.562E-02|8.658E-31|20|19|P| 133|37
 987.4798|2.603E-01|3.945E+01|59878.0668|1.571E-02|9.244E-31|21|20|P| 130|46
 988.0337|2.428E-01|3.686E+01|59748.5699|1.534E-02|9.775E-31|19|18|P| 136|37
 988.1191|2.603E-01|3.953E+01|61353.9421|1.596E-02|4.998E-31|20|19|P| 132|27
 988.4473|2.584E-01|3.928E+01|59493.6256|1.561E-02|1.090E-30|21|20|P| 130|38
 988.5093|1.990E-01|3.024E+01|58787.1969|1.369E-02|1.384E-30|15|14|P| 148|37
 988.5450|2.055E-01|3.123E+01|60209.8312|1.404E-02|7.612E-31|15|14|P| 147|27
 988.5451|2.323E-01|3.531E+01|59478.6548|1.500E-02|1.089E-30|18|17|P| 139|37
 988.5811|2.506E-01|3.810E+01|59562.3037|1.549E-02|1.061E-30|20|19|P| 133|46
 988.7686|2.499E-01|3.802E+01|61084.3067|1.568E-02|5.592E-31|19|18|P| 135|27
 988.7798|2.104E-01|3.200E+01|58997.6302|1.418E-02|1.296E-30|16|15|P| 145|37
 988.7927|2.215E-01|3.369E+01|59228.2276|1.462E-02|1.196E-30|17|16|P| 142|37
 989.0172|2.171E-01|3.305E+01|60397.1177|1.453E-02|7.208E-31|16|15|P| 144|27
 989.1324|2.393E-01|3.645E+01|60834.7123|1.536E-02|6.174E-31|18|17|P| 138|27
 989.2141|2.284E-01|3.479E+01|60605.5290|1.498E-02|6.722E-31|17|16|P| 141|27
