#Table: J/ApJS/95/535/./table12.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
  23.8066|1.481E-03|2.924E-06| 6130.4053|1.160E-07|1.211E-27| 3| 3|R|   6|38
  23.8510|1.913E-04|3.799E-07| 8145.3416|1.502E-08|8.754E-30| 4| 4|R|   6|46
  23.9446|1.282E-04|2.576E-07|10168.2507|1.010E-08|3.266E-31| 5| 5|R|   6|37
  24.0186|3.901E-03|7.911E-06| 4135.3986|3.083E-07|5.730E-26| 2| 2|R|   6|38
  24.0666|1.445E-03|2.947E-06| 6163.9065|1.144E-07|1.164E-27| 3| 3|R|   6|46
  24.1645|1.714E-04|3.540E-07| 8198.6797|1.363E-08|7.562E-30| 4| 4|R|   6|37
  24.2307|7.462E-03|1.554E-05| 2116.3959|5.950E-07|2.037E-24| 1| 1|R|   6|38
  24.2822|3.858E-03|8.085E-06| 4158.2693|3.083E-07|5.671E-26| 2| 2|R|   6|46
  24.3844|1.401E-03|2.973E-06| 6204.6449|1.124E-07|1.109E-27| 3| 3|R|   6|37
  24.4428|1.216E-02|2.599E-05|   73.3402|9.781E-07|6.386E-23| 0| 0|R|   6|38
  24.4877|1.664E-04|3.577E-07|10282.5189|1.341E-08|3.854E-31| 5| 5|R|   6|28
  24.4978|7.426E-03|1.598E-05| 2128.3705|5.987E-07|2.061E-24| 1| 1|R|   6|46
  24.5790|1.733E-04|3.766E-07|10301.5604|1.402E-08|3.950E-31| 5| 5|R|   6|36
  24.6044|3.807E-03|8.299E-06| 4186.0843|3.083E-07|5.598E-26| 2| 2|R|   6|37
  24.7134|1.214E-02|2.683E-05|   74.1524|9.876E-07|6.588E-23| 0| 0|R|   6|46
  24.7154|1.393E-04|3.078E-07| 8291.5811|1.133E-08|5.763E-30| 4| 4|R|   6|28
  24.8080|1.342E-04|2.999E-07| 8307.0640|1.096E-08|5.494E-30| 4| 4|R|   6|36
  24.8243|7.383E-03|1.653E-05| 2142.9374|6.031E-07|2.089E-24| 1| 1|R|   6|37
  24.9430|1.327E-03|3.013E-06| 6275.6129|1.089E-07|1.016E-27| 3| 3|R|   6|28
  25.0369|1.315E-03|3.019E-06| 6287.4420|1.083E-07|1.002E-27| 3| 3|R|   6|36
  25.0443|1.212E-02|2.787E-05|   75.1454|9.990E-07|6.840E-23| 0| 0|R|   6|37
  25.0487|2.107E-04|4.845E-07|10399.1684|1.736E-08|4.423E-31| 5| 5|R|   6|27
  25.1707|3.719E-03|8.679E-06| 4234.5501|3.080E-07|5.469E-26| 2| 2|R|   6|28
  25.2659|3.704E-03|8.743E-06| 4242.6300|3.080E-07|5.447E-26| 2| 2|R|   6|36
  25.2844|1.099E-04|2.600E-07| 8386.4372|9.144E-09|4.255E-30| 4| 4|R|   6|27
  25.3984|7.308E-03|1.752E-05| 2168.3299|6.108E-07|2.139E-24| 1| 1|R|   6|28
  25.4949|7.295E-03|1.769E-05| 2172.5648|6.120E-07|2.147E-24| 1| 1|R|   6|36
  25.5202|1.253E-03|3.048E-06| 6348.0902|1.052E-07|9.279E-28| 3| 3|R|   6|27
  25.6261|1.209E-02|2.977E-05|   76.8914|1.019E-06|7.299E-23| 0| 0|R|   6|28
  25.6820|2.675E-04|6.631E-07|10529.2825|2.261E-08|5.030E-31| 5| 5|R|   6|26
  25.7239|1.208E-02|3.010E-05|   77.1850|1.023E-06|7.377E-23| 0| 0|R|   6|36
  25.7559|3.629E-03|9.075E-06| 4284.0607|3.076E-07|5.333E-26| 2| 2|R|   6|27
  25.9270|8.044E-05|2.052E-07| 8492.2646|6.863E-09|2.889E-30| 4| 4|R|   6|26
  25.9917|7.231E-03|1.858E-05| 2194.2838|6.185E-07|2.188E-24| 1| 1|R|   6|27
  26.1719|1.170E-03|3.070E-06| 6428.9693|1.008E-07|8.334E-28| 3| 3|R|   6|26
  26.2275|1.205E-02|3.182E-05|   78.6962|1.040E-06|7.792E-23| 0| 0|R|   6|27
  26.4169|3.525E-03|9.511E-06| 4339.3274|3.065E-07|5.171E-26| 2| 2|R|   6|26
  26.6620|7.138E-03|1.980E-05| 2223.2714|6.263E-07|2.239E-24| 1| 1|R|   6|26
  26.7205|9.672E-05|2.723E-07|10072.0476|9.720E-09|3.914E-31| 5| 5|R|   7|38
  26.9070|1.200E-02|3.422E-05|   80.7354|1.063E-06|8.366E-23| 0| 0|R|   6|26
  26.9628|2.040E-04|5.900E-07| 8125.0688|2.068E-08|1.384E-29| 4| 4|R|   7|38
  27.0095|1.120E-04|3.256E-07|10126.2706|1.137E-08|4.332E-31| 5| 5|R|   7|46
  27.2051|1.469E-03|4.364E-06| 6154.2119|1.503E-07|1.728E-27| 3| 3|R|   7|38
  27.2558|1.869E-04|5.584E-07| 8169.1926|1.916E-08|1.230E-29| 4| 4|R|   7|46
  27.3627|1.320E-04|3.991E-07|10192.1952|1.358E-08|4.836E-31| 5| 5|R|   7|37
  27.4474|3.881E-03|1.184E-05| 4159.4172|4.007E-07|8.199E-26| 2| 2|R|   7|38
  27.5022|1.432E-03|4.397E-06| 6187.9731|1.482E-07|1.660E-27| 3| 3|R|   7|46
  27.6140|1.671E-04|5.194E-07| 8222.8441|1.736E-08|1.060E-29| 4| 4|R|   7|37
  27.6898|7.435E-03|2.330E-05| 2140.6266|7.743E-07|2.918E-24| 1| 1|R|   7|38
  27.7486|3.839E-03|1.210E-05| 4182.5515|4.006E-07|8.111E-26| 2| 2|R|   7|46
  27.8653|1.389E-03|4.435E-06| 6229.0293|1.455E-07|1.580E-27| 3| 3|R|   7|37
  27.9322|1.213E-02|3.900E-05|   97.7830|1.274E-06|9.152E-23| 0| 0|R|   7|38
  27.9833|1.708E-04|5.525E-07|10307.0067|1.798E-08|5.685E-31| 5| 5|R|   7|28
  27.9950|7.399E-03|2.396E-05| 2152.8683|7.790E-07|2.951E-24| 1| 1|R|   7|46
  28.0876|1.778E-04|5.815E-07|10326.1394|1.878E-08|5.823E-31| 5| 5|R|   7|36
  28.1167|3.787E-03|1.242E-05| 4210.6886|4.005E-07|8.002E-26| 2| 2|R|   7|37
  28.2414|1.211E-02|4.025E-05|   98.8658|1.286E-06|9.438E-23| 0| 0|R|   7|46
  28.2435|1.354E-04|4.501E-07| 8316.2965|1.438E-08|8.045E-30| 4| 4|R|   7|28
  28.3493|1.304E-04|4.383E-07| 8331.8719|1.390E-08|7.664E-30| 4| 4|R|   7|36
  28.3681|7.355E-03|2.478E-05| 2167.7618|7.847E-07|2.990E-24| 1| 1|R|   7|37
  28.5037|1.315E-03|4.493E-06| 6300.5559|1.409E-07|1.447E-27| 3| 3|R|   7|28
  28.6110|1.302E-03|4.502E-06| 6312.4790|1.402E-07|1.425E-27| 3| 3|R|   7|36
  28.6195|1.209E-02|4.182E-05|  100.1896|1.301E-06|9.793E-23| 0| 0|R|   7|37
  28.6243|2.157E-04|7.467E-07|10424.2171|2.322E-08|6.503E-31| 5| 5|R|   7|27
  28.7639|3.699E-03|1.299E-05| 4259.7208|4.001E-07|7.809E-26| 2| 2|R|   7|28
  28.8726|3.684E-03|1.309E-05| 4267.8959|4.000E-07|7.776E-26| 2| 2|R|   7|36
  28.8937|1.063E-04|3.785E-07| 8411.7217|1.155E-08|5.908E-30| 4| 4|R|   7|27
  29.0241|7.280E-03|2.627E-05| 2193.7283|7.946E-07|3.057E-24| 1| 1|R|   7|28
  29.1344|7.267E-03|2.652E-05| 2198.0597|7.962E-07|3.069E-24| 1| 1|R|   7|36
  29.1631|1.241E-03|4.543E-06| 6373.6103|1.361E-07|1.319E-27| 3| 3|R|   7|27
  29.2843|1.205E-02|4.467E-05|  102.5175|1.327E-06|1.044E-22| 0| 0|R|   7|28
  29.3479|2.733E-04|1.020E-06|10554.9645|3.017E-08|7.373E-31| 5| 5|R|   7|26
  29.3961|1.205E-02|4.516E-05|  102.9089|1.332E-06|1.055E-22| 0| 0|R|   7|36
  29.4326|3.609E-03|1.358E-05| 4309.8166|3.995E-07|7.607E-26| 2| 2|R|   7|27
  29.6279|7.731E-05|2.967E-07| 8518.1915|8.614E-09|3.981E-30| 4| 4|R|   7|26
  29.7020|7.202E-03|2.785E-05| 2220.2755|8.046E-07|3.125E-24| 1| 1|R|   7|27
  29.9079|1.158E-03|4.573E-06| 6455.1412|1.303E-07|1.182E-27| 3| 3|R|   7|26
  29.9715|1.202E-02|4.775E-05|  104.9237|1.354E-06|1.113E-22| 0| 0|R|   7|27
  30.0574|1.004E-04|4.048E-07|10098.7681|1.276E-08|5.550E-31| 5| 5|R|   8|38
  30.1879|3.505E-03|1.423E-05| 4365.7443|3.979E-07|7.366E-26| 2| 2|R|   7|26
  30.3300|1.988E-04|8.240E-07| 8152.0316|2.551E-08|1.842E-29| 4| 4|R|   8|38
  30.3825|1.159E-04|4.829E-07|10153.2801|1.490E-08|6.127E-31| 5| 5|R|   8|46
  30.4679|7.109E-03|2.967E-05| 2249.9334|8.146E-07|3.195E-24| 1| 1|R|   7|26
  30.6027|1.455E-03|6.194E-06| 6181.4170|1.884E-07|2.338E-27| 3| 3|R|   8|38
  30.6597|1.819E-04|7.787E-07| 8196.4484|2.359E-08|1.635E-29| 4| 4|R|   8|46
  30.7479|1.197E-02|5.134E-05|  107.6424|1.384E-06|1.194E-22| 0| 0|R|   7|26
  30.7798|1.364E-04|5.907E-07|10219.5579|1.776E-08|6.819E-31| 5| 5|R|   8|37
  30.8753|3.859E-03|1.687E-05| 4186.8647|5.041E-07|1.113E-25| 2| 2|R|   8|38
  30.9368|1.419E-03|6.240E-06| 6215.4754|1.857E-07|2.244E-27| 3| 3|R|   8|46
  31.0625|1.624E-04|7.229E-07| 8250.4581|2.134E-08|1.406E-29| 4| 4|R|   8|37
  31.1480|7.405E-03|3.324E-05| 2168.3164|9.759E-07|3.966E-24| 1| 1|R|   8|38
  31.2140|3.816E-03|1.724E-05| 4210.3001|5.040E-07|1.100E-25| 2| 2|R|   8|46
  31.3453|1.375E-03|6.291E-06| 6256.8946|1.824E-07|2.134E-27| 3| 3|R|   8|37
  31.4206|1.209E-02|5.570E-05|  125.7152|1.607E-06|1.244E-22| 0| 0|R|   8|38
  31.4778|1.759E-04|8.150E-07|10334.9900|2.343E-08|7.984E-31| 5| 5|R|   8|28
  31.4912|7.368E-03|3.418E-05| 2180.8633|9.818E-07|4.008E-24| 1| 1|R|   8|46
  31.5952|1.830E-04|8.574E-07|10354.2270|2.446E-08|8.173E-31| 5| 5|R|   8|36
  31.6281|3.765E-03|1.770E-05| 4238.8053|5.038E-07|1.085E-25| 2| 2|R|   8|37
  31.7685|1.207E-02|5.749E-05|  127.1073|1.622E-06|1.283E-22| 0| 0|R|   8|46
  31.7705|1.310E-04|6.239E-07| 8344.5400|1.760E-08|1.061E-29| 4| 4|R|   8|28
  31.8895|1.260E-04|6.071E-07| 8360.2212|1.700E-08|1.010E-29| 4| 4|R|   8|36
  31.9109|7.324E-03|3.536E-05| 2196.1299|9.889E-07|4.059E-24| 1| 1|R|   8|37
  32.0632|1.301E-03|6.371E-06| 6329.0596|1.765E-07|1.951E-27| 3| 3|R|   8|28
  32.1839|1.289E-03|6.383E-06| 6341.0899|1.755E-07|1.921E-27| 3| 3|R|   8|36
  32.1937|1.205E-02|5.972E-05|  128.8092|1.641E-06|1.330E-22| 0| 0|R|   8|37
  32.1988|2.215E-04|1.099E-06|10452.8414|3.018E-08|9.101E-31| 5| 5|R|   8|27
  32.3560|3.676E-03|1.850E-05| 4288.4846|5.032E-07|1.057E-25| 2| 2|R|   8|28
  32.4783|3.661E-03|1.863E-05| 4296.7685|5.031E-07|1.053E-25| 2| 2|R|   8|36
  32.5019|1.023E-04|5.220E-07| 8440.6154|1.407E-08|7.746E-30| 4| 4|R|   8|27
  32.6487|7.248E-03|3.747E-05| 2222.7524|1.001E-06|4.146E-24| 1| 1|R|   8|28
  32.7727|7.235E-03|3.783E-05| 2227.1941|1.003E-06|4.160E-24| 1| 1|R|   8|36
  32.8050|1.227E-03|6.437E-06| 6402.7735|1.704E-07|1.776E-27| 3| 3|R|   8|27
  32.9415|1.201E-02|6.379E-05|  131.8018|1.674E-06|1.416E-22| 0| 0|R|   8|28
  33.0127|2.801E-04|1.497E-06|10584.3125|3.912E-08|1.028E-30| 5| 5|R|   8|26
  33.0672|1.201E-02|6.448E-05|  132.3050|1.680E-06|1.431E-22| 0| 0|R|   8|36
  33.1081|3.586E-03|1.933E-05| 4339.2492|5.023E-07|1.029E-25| 2| 2|R|   8|27
  33.3276|7.383E-05|4.060E-07| 8547.8194|1.041E-08|5.173E-30| 4| 4|R|   8|26
  33.3933|1.045E-04|5.811E-07|10128.8255|1.641E-08|7.572E-31| 5| 5|R|   9|38
  33.4112|7.170E-03|3.973E-05| 2249.9775|1.014E-06|4.232E-24| 1| 1|R|   8|27
  33.6426|1.145E-03|6.475E-06| 6485.0491|1.629E-07|1.589E-27| 3| 3|R|   8|26
  33.6962|1.931E-04|1.103E-06| 8182.3616|3.059E-08|2.344E-29| 4| 4|R|   9|38
  33.7144|1.197E-02|6.817E-05|  134.8952|1.708E-06|1.509E-22| 0| 0|R|   8|27
  33.7544|1.204E-04|6.916E-07|10183.6626|1.911E-08|8.335E-31| 5| 5|R|   9|46
  33.9576|3.481E-03|2.025E-05| 4395.9322|5.002E-07|9.947E-26| 2| 2|R|   8|26
  33.9991|1.440E-03|8.449E-06| 6212.0196|2.301E-07|3.028E-27| 3| 3|R|   9|38
  34.0624|1.764E-04|1.041E-06| 8227.1081|2.825E-08|2.075E-29| 4| 4|R|   9|46
  34.1957|1.413E-04|8.438E-07|10250.3377|2.272E-08|9.249E-31| 5| 5|R|   9|37
  34.2726|7.076E-03|4.232E-05| 2280.4012|1.026E-06|4.321E-24| 1| 1|R|   8|26
  34.3020|3.834E-03|2.311E-05| 4217.7400|6.183E-07|1.447E-25| 2| 2|R|   9|38
  34.3703|1.403E-03|8.509E-06| 6246.4122|2.268E-07|2.905E-27| 3| 3|R|   9|46
  34.5099|1.571E-04|9.643E-07| 8281.5206|2.549E-08|1.779E-29| 4| 4|R|   9|37
  34.5877|1.192E-02|7.329E-05|  138.3904|1.745E-06|1.616E-22| 0| 0|R|   8|26
  34.6050|7.371E-03|4.562E-05| 2199.4643|1.199E-06|5.164E-24| 1| 1|R|   9|38
  34.6783|3.792E-03|2.361E-05| 4241.5141|6.181E-07|1.430E-25| 2| 2|R|   9|46
  34.8241|1.360E-03|8.577E-06| 6288.2399|2.226E-07|2.760E-27| 3| 3|R|   9|37
  34.9080|1.204E-02|7.652E-05|  157.1359|1.977E-06|1.621E-22| 0| 0|R|   9|38
  34.9712|1.816E-04|1.160E-06|10366.4678|2.986E-08|1.078E-30| 5| 5|R|   9|28
  34.9863|7.334E-03|4.691E-05| 2212.3545|1.206E-06|5.216E-24| 1| 1|R|   9|46
  35.1015|1.889E-04|1.220E-06|10385.8222|3.117E-08|1.103E-30| 5| 5|R|   9|36
  35.1383|3.740E-03|2.423E-05| 4270.4334|6.178E-07|1.408E-25| 2| 2|R|   9|37
  35.2944|1.203E-02|7.897E-05|  158.8757|1.996E-06|1.670E-22| 0| 0|R|   9|46
  35.2964|1.261E-04|8.283E-07| 8376.3105|2.093E-08|1.336E-29| 4| 4|R|   9|28
  35.4285|1.213E-04|8.054E-07| 8392.1107|2.020E-08|1.270E-29| 4| 4|R|   9|36
  35.4525|7.290E-03|4.851E-05| 2228.0407|1.215E-06|5.278E-24| 1| 1|R|   9|37
  35.6216|1.286E-03|8.680E-06| 6361.1228|2.153E-07|2.519E-27| 3| 3|R|   9|28
  35.7556|1.274E-03|8.695E-06| 6373.2738|2.141E-07|2.480E-27| 3| 3|R|   9|36
  35.7668|1.200E-02|8.202E-05|  161.0029|2.018E-06|1.731E-22| 0| 0|R|   9|37
  35.7720|2.281E-04|1.560E-06|10485.0402|3.837E-08|1.224E-30| 5| 5|R|   9|27
  35.9468|3.651E-03|2.532E-05| 4320.8406|6.169E-07|1.371E-25| 2| 2|R|   9|28
  36.0828|3.636E-03|2.551E-05| 4329.2469|6.167E-07|1.365E-25| 2| 2|R|   9|36
  36.1088|9.798E-05|6.889E-07| 8473.1172|1.663E-08|9.680E-30| 4| 4|R|   9|27
  36.2721|7.213E-03|5.141E-05| 2255.4011|1.230E-06|5.384E-24| 1| 1|R|   9|28
  36.4099|7.200E-03|5.190E-05| 2259.9668|1.232E-06|5.401E-24| 1| 1|R|   9|36
  36.4455|1.212E-03|8.765E-06| 6435.5784|2.077E-07|2.288E-27| 3| 3|R|   9|27
  36.5974|1.197E-02|8.761E-05|  164.7433|2.059E-06|1.841E-22| 0| 0|R|   9|28
  36.6761|2.877E-04|2.120E-06|10617.3251|4.960E-08|1.378E-30| 5| 5|R|   9|26
  36.7280|1.092E-04|8.113E-07|10162.2188|2.074E-08|1.001E-30| 5| 5|R|  10|38
  36.7371|1.196E-02|8.856E-05|  165.3722|2.066E-06|1.860E-22| 0| 0|R|   9|36
  36.7823|3.560E-03|2.646E-05| 4372.3572|6.157E-07|1.332E-25| 2| 2|R|   9|27
  37.0260|7.003E-05|5.309E-07| 8581.1470|1.219E-08|6.397E-30| 4| 4|R|   9|26
  37.0612|1.869E-04|1.427E-06| 8216.0578|3.583E-08|2.869E-29| 4| 4|R|  10|38
  37.1192|7.134E-03|5.449E-05| 2283.3887|1.245E-06|5.489E-24| 1| 1|R|   9|27
  37.1251|1.255E-04|9.631E-07|10217.4170|2.409E-08|1.098E-30| 5| 5|R|  10|46
  37.3760|1.130E-03|8.810E-06| 6518.6917|1.985E-07|2.044E-27| 3| 3|R|   9|26
  37.3944|1.423E-03|1.116E-05| 6246.0187|2.751E-07|3.783E-27| 3| 3|R|  10|38
  37.4560|1.193E-02|9.362E-05|  168.6096|2.101E-06|1.959E-22| 0| 0|R|   9|27
  37.4638|1.704E-04|1.344E-06| 8261.1705|3.302E-08|2.534E-29| 4| 4|R|  10|46
  37.6104|1.469E-04|1.172E-06|10284.5334|2.857E-08|1.215E-30| 5| 5|R|  10|37
  37.7260|3.456E-03|2.771E-05| 4429.8898|6.129E-07|1.286E-25| 2| 2|R|   9|26
  37.7276|3.807E-03|3.067E-05| 4252.0420|7.428E-07|1.815E-25| 2| 2|R|  10|38
  37.8026|1.387E-03|1.123E-05| 6280.7825|2.711E-07|3.626E-27| 3| 3|R|  10|46
  37.9560|1.514E-04|1.242E-06| 8316.0305|2.972E-08|2.166E-29| 4| 4|R|  10|37
  38.0608|7.333E-03|6.065E-05| 2234.0693|1.443E-06|6.488E-24| 1| 1|R|  10|38
  38.0760|7.040E-03|5.804E-05| 2314.6739|1.260E-06|5.596E-24| 1| 1|R|   9|26
  38.1414|3.764E-03|3.133E-05| 4276.1924|7.424E-07|1.792E-25| 2| 2|R|  10|46
  38.3016|1.343E-03|1.132E-05| 6323.0639|2.660E-07|3.441E-27| 3| 3|R|  10|37
  38.3941|1.200E-02|1.018E-04|  192.0438|2.382E-06|2.039E-22| 0| 0|R|  10|38
  38.4261|1.188E-02|1.006E-04|  172.9780|2.145E-06|2.095E-22| 0| 0|R|   9|26
  38.4632|1.881E-04|1.605E-06|10401.4390|3.741E-08|1.409E-30| 5| 5|R|  10|28
  38.4802|7.296E-03|6.236E-05| 2247.3409|1.452E-06|6.549E-24| 1| 1|R|  10|46
  38.6065|1.955E-04|1.687E-06|10420.9237|3.903E-08|1.440E-30| 5| 5|R|  10|36
  38.6472|3.712E-03|3.214E-05| 4305.5717|7.419E-07|1.764E-25| 2| 2|R|  10|37
  38.8190|1.198E-02|1.051E-04|  194.1701|2.405E-06|2.099E-22| 0| 0|R|  10|46
  38.8209|1.209E-04|1.061E-06| 8411.6068|2.427E-08|1.615E-29| 4| 4|R|  10|28
  38.9662|1.161E-04|1.031E-06| 8427.5393|2.340E-08|1.534E-29| 4| 4|R|  10|36
  38.9928|7.252E-03|6.448E-05| 2263.4932|1.462E-06|6.622E-24| 1| 1|R|  10|37
  39.1786|1.269E-03|1.145E-05| 6396.7444|2.572E-07|3.135E-27| 3| 3|R|  10|28
  39.3260|1.257E-03|1.147E-05| 6409.0295|2.556E-07|3.086E-27| 3| 3|R|  10|36
  39.3385|1.196E-02|1.092E-04|  196.7696|2.432E-06|2.173E-22| 0| 0|R|  10|37
  39.3439|2.356E-04|2.152E-06|10520.8123|4.793E-08|1.593E-30| 5| 5|R|  10|27
  39.5364|3.623E-03|3.358E-05| 4356.7874|7.407E-07|1.715E-25| 2| 2|R|  10|28
  39.6859|3.608E-03|3.382E-05| 4365.3296|7.404E-07|1.706E-25| 2| 2|R|  10|36
  39.7143|9.327E-05|8.763E-07| 8509.2260|1.915E-08|1.161E-29| 4| 4|R|  10|27
  39.8942|7.174E-03|6.832E-05| 2291.6732|1.480E-06|6.746E-24| 1| 1|R|  10|28
  40.0457|7.161E-03|6.898E-05| 2296.3767|1.483E-06|6.766E-24| 1| 1|R|  10|36
  40.0613|1.144E-04|1.107E-06|10198.9468|2.586E-08|1.288E-30| 5| 5|R|  11|38
  40.0847|1.196E-03|1.155E-05| 6472.0239|2.479E-07|2.843E-27| 3| 3|R|  10|27
  40.2520|1.192E-02|1.166E-04|  201.3407|2.481E-06|2.308E-22| 0| 0|R|  10|28
  40.3380|2.962E-04|2.916E-06|10654.0012|6.179E-08|1.786E-30| 5| 5|R|  10|26
  40.4056|1.191E-02|1.178E-04|  202.1092|2.489E-06|2.331E-22| 0| 0|R|  10|36
  40.4248|1.803E-04|1.793E-06| 8253.1190|4.111E-08|3.397E-29| 4| 4|R|  11|38
  40.4552|3.532E-03|3.508E-05| 4409.1396|7.390E-07|1.663E-25| 2| 2|R|  10|27
  40.4944|1.312E-04|1.311E-06|10254.5421|2.997E-08|1.409E-30| 5| 5|R|  11|46
  40.7230|6.596E-05|6.681E-07| 8618.1730|1.389E-08|7.581E-30| 4| 4|R|  10|26
  40.7883|1.404E-03|1.435E-05| 6283.4131|3.232E-07|4.582E-27| 3| 3|R|  11|38
  40.8257|7.095E-03|7.241E-05| 2320.5079|1.498E-06|6.868E-24| 1| 1|R|  10|27
  40.8639|1.640E-04|1.685E-06| 8298.6343|3.781E-08|2.992E-29| 4| 4|R|  11|46
  41.0237|1.531E-04|1.591E-06|10322.1437|3.543E-08|1.553E-30| 5| 5|R|  11|37
  41.1080|1.113E-03|1.160E-05| 6556.0677|2.367E-07|2.533E-27| 3| 3|R|  10|26
  41.1518|3.778E-03|3.963E-05| 4289.7696|8.770E-07|2.209E-25| 2| 2|R|  11|38
  41.1962|1.188E-02|1.246E-04|  206.0656|2.531E-06|2.452E-22| 0| 0|R|  10|27
  41.2335|1.368E-03|1.444E-05| 6318.5851|3.183E-07|4.388E-27| 3| 3|R|  11|46
  41.4006|1.453E-04|1.552E-06| 8353.9865|3.393E-08|2.547E-29| 4| 4|R|  11|37
  41.4930|3.427E-03|3.672E-05| 4467.6158|7.354E-07|1.603E-25| 2| 2|R|  10|26
  41.5153|7.292E-03|7.855E-05| 2272.1302|1.708E-06|7.909E-24| 1| 1|R|  11|38
  41.6031|3.734E-03|4.048E-05| 4314.3338|8.764E-07|2.179E-25| 2| 2|R|  11|46
  41.7777|1.325E-03|1.454E-05| 6361.3655|3.123E-07|4.159E-27| 3| 3|R|  11|37
  41.8780|6.999E-03|7.711E-05| 2352.7499|1.516E-06|6.990E-24| 1| 1|R|  10|26
  41.8789|1.195E-02|1.321E-04|  230.4379|2.822E-06|2.487E-22| 0| 0|R|  11|38
  41.9537|1.953E-04|2.171E-06|10439.9021|4.622E-08|1.792E-30| 5| 5|R|  11|28
  41.9727|7.255E-03|8.076E-05| 2285.8211|1.718E-06|7.977E-24| 1| 1|R|  11|46
  42.1100|2.029E-04|2.280E-06|10459.5301|4.819E-08|1.830E-30| 5| 5|R|  11|36
  42.1547|3.682E-03|4.152E-05| 4344.2189|8.757E-07|2.143E-25| 2| 2|R|  11|37
  42.2631|1.182E-02|1.339E-04|  211.4041|2.584E-06|2.619E-22| 0| 0|R|  10|26
  42.3423|1.193E-02|1.363E-04|  232.9891|2.849E-06|2.558E-22| 0| 0|R|  11|46
  42.3439|1.153E-04|1.318E-06| 8450.4277|2.754E-08|1.886E-29| 4| 4|R|  11|28
  42.5024|1.106E-04|1.278E-06| 8466.5055|2.652E-08|1.788E-29| 4| 4|R|  11|36
  42.5318|7.210E-03|8.351E-05| 2302.4861|1.730E-06|8.059E-24| 1| 1|R|  11|37
  42.7342|1.251E-03|1.470E-05| 6435.9230|3.016E-07|3.781E-27| 3| 3|R|  11|28
  42.8950|1.239E-03|1.472E-05| 6448.3555|2.998E-07|3.721E-27| 3| 3|R|  11|36
  42.9089|1.190E-02|1.416E-04|  236.1081|2.881E-06|2.647E-22| 0| 0|R|  11|37
  42.9141|2.438E-04|2.901E-06|10560.1561|5.902E-08|2.017E-30| 5| 5|R|  11|27
  43.1245|3.592E-03|4.337E-05| 4396.3238|8.740E-07|2.080E-25| 2| 2|R|  11|28
  43.2875|3.577E-03|4.368E-05| 4405.0155|8.736E-07|2.069E-25| 2| 2|R|  11|36
  43.3182|8.824E-05|1.080E-06| 8548.9403|2.156E-08|1.343E-29| 4| 4|R|  11|27
  43.3932|1.203E-04|1.484E-06|10239.0082|3.189E-08|1.621E-30| 5| 5|R|  12|38
  43.5148|7.132E-03|8.846E-05| 2331.5674|1.751E-06|8.197E-24| 1| 1|R|  11|28
  43.6801|7.118E-03|8.930E-05| 2336.4224|1.754E-06|8.220E-24| 1| 1|R|  11|36
  43.7224|1.178E-03|1.482E-05| 6512.1087|2.905E-07|3.421E-27| 3| 3|R|  11|27
  43.7870|1.732E-04|2.195E-06| 8293.5437|4.634E-08|3.904E-29| 4| 4|R|  12|38
  43.8622|1.375E-04|1.752E-06|10295.0365|3.686E-08|1.767E-30| 5| 5|R|  12|46
  43.9052|1.186E-02|1.512E-04|  241.5928|2.938E-06|2.807E-22| 0| 0|R|  11|28
  43.9984|3.057E-04|3.920E-06|10694.3393|7.588E-08|2.251E-30| 5| 5|R|  11|26
  44.0727|1.186E-02|1.528E-04|  242.5149|2.948E-06|2.834E-22| 0| 0|R|  11|36
  44.1265|3.502E-03|4.529E-05| 4449.5947|8.717E-07|2.014E-25| 2| 2|R|  11|27
  44.1807|1.385E-03|1.803E-05| 6324.2014|3.739E-07|5.402E-27| 3| 3|R|  12|38
  44.2626|1.571E-04|2.058E-06| 8339.4983|4.251E-08|3.428E-29| 4| 4|R|  12|46
  44.4183|6.163E-05|8.131E-07| 8658.8960|1.544E-08|8.648E-30| 4| 4|R|  11|26
  44.4354|1.600E-04|2.120E-06|10363.1674|4.346E-08|1.940E-30| 5| 5|R|  12|37
  44.5307|7.052E-03|9.374E-05| 2361.3336|1.771E-06|8.332E-24| 1| 1|R|  11|27
  44.5746|3.745E-03|5.009E-05| 4330.9214|1.020E-06|2.617E-25| 2| 2|R|  12|38
  44.6629|1.349E-03|1.814E-05| 6359.8186|3.681E-07|5.167E-27| 3| 3|R|  12|46
  44.8383|1.096E-03|1.487E-05| 6597.1756|2.771E-07|3.042E-27| 3| 3|R|  11|26
  44.8438|1.387E-04|1.889E-06| 8395.3871|3.802E-08|2.906E-29| 4| 4|R|  12|37
  44.9349|1.182E-02|1.615E-04|  247.2618|2.997E-06|2.978E-22| 0| 0|R|  11|27
  44.9684|7.248E-03|9.952E-05| 2313.6455|1.992E-06|9.389E-24| 1| 1|R|  12|38
  45.0633|3.702E-03|5.115E-05| 4355.9369|1.020E-06|2.580E-25| 2| 2|R|  12|46
  45.2523|1.305E-03|1.826E-05| 6403.1432|3.610E-07|4.892E-27| 3| 3|R|  12|37
  45.2583|3.396E-03|4.739E-05| 4509.1088|8.671E-07|1.937E-25| 2| 2|R|  11|26
