#Table: J/ApJS/95/535/./table15.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
         |         |         |          |         |         |  |  |y|    |so
         |         |         |          |         |         |  |  |p|    |to
    sigma|       R2|        A|         E|  log(gf)|        S|vu|vl|e|  Jl|pe
---------|---------|---------|----------|---------|---------|--|--|-|----|--
5529.0771|9.158E-05|2.388E+00|19163.7543|7.141E-06|3.183E-25|12| 9|R|  29|37
5529.0973|3.040E-06|8.110E-02|17362.1489|6.084E-07|7.057E-26| 6| 3|P|  77|26
5529.1107|1.314E-06|3.471E-02|34744.8877|4.987E-07|1.225E-29| 3| 0|R| 145|38
5529.1480|1.269E-05|3.350E-01|34626.2413|4.484E-06|1.203E-28| 5| 2|R| 135|37
5529.1633|4.405E-05|1.184E+00|18772.0341|4.122E-06|2.431E-25|11| 8|P|  36|26
5529.1656|1.241E-06|3.312E-02|13970.2699|2.387E-07|1.323E-25| 5| 2|P|  74|28
5529.1700|4.778E-05|1.407E+00|15910.8624|6.210E-07|1.317E-25|11| 8|P|   5|37
5529.2229|7.886E-05|2.070E+00|19954.0428|1.066E-05|3.152E-25|11| 8|R|  51|38
5529.2282|9.822E-05|2.569E+00|19919.7538|9.446E-06|2.930E-25|12| 9|R|  36|37
5529.2462|5.629E-06|1.505E-01|14399.4502|8.633E-07|3.894E-25| 7| 4|P|  59|28
5529.3664|7.375E-05|1.943E+00|23230.0795|1.476E-05|9.071E-26|10| 7|R|  76|38
5529.3939|9.249E-05|2.413E+00|19262.0638|7.453E-06|3.169E-25|12| 9|R|  30|37
5529.4733|5.522E-05|1.422E+00|16121.0305|2.440E-06|4.536E-25|11| 8|R|  16|38
5529.4891|1.299E-04|3.423E+00|27968.3338|2.870E-05|1.941E-26|11| 8|R|  84|36
5529.4932|1.101E-04|2.725E+00|20081.0288|2.004E-06|6.106E-26|13|10|R|   6|27
5529.5025|9.723E-05|2.542E+00|19802.0843|9.099E-06|2.986E-25|12| 9|R|  35|37
5529.5173|1.753E-05|4.697E-01|16449.7124|2.188E-06|3.804E-25| 9| 6|P|  48|27
5529.5831|1.765E-05|4.765E-01|13320.9428|1.285E-06|9.278E-25| 9| 6|P|  28|46
5529.6125|9.341E-05|2.438E+00|19363.6101|7.770E-06|3.147E-25|12| 9|R|  31|37
5529.6761|1.213E-04|3.201E+00|32086.4116|3.249E-05|3.126E-27|10| 7|R| 102|27
5529.6780|9.625E-05|2.516E+00|19687.6309|8.757E-06|3.036E-25|12| 9|R|  34|37
5529.6851|5.064E-05|1.221E+00|15794.1655|6.583E-07|1.452E-25|11| 8|R|   4|46
5529.7079|6.019E-05|1.587E+00|25410.7623|1.440E-05|3.108E-26| 9| 6|R|  91|38
5529.7329|9.434E-05|2.464E+00|19468.3895|8.093E-06|3.117E-25|12| 9|R|  32|37
5529.7547|9.529E-05|2.490E+00|19576.3978|8.422E-06|3.080E-25|12| 9|R|  33|37
5529.7997|2.276E-04|5.994E+00|29265.8823|4.320E-05|1.661E-26|13|10|R|  72|26
5529.9726|3.681E-05|9.720E-01|31711.5301|1.148E-05|1.246E-27| 7| 4|R| 119|37
5529.9946|1.641E-04|4.211E+00|22494.0546|6.399E-06|6.333E-26|14|11|R|  14|26
5530.0129|8.440E-05|2.228E+00|31562.4846|2.370E-05|2.859E-27| 9| 6|R| 107|36
5530.0777|5.964E-06|1.593E-01|17470.9540|1.085E-06|1.195E-25| 7| 4|P|  70|26
5530.1046|3.059E-05|8.654E-01|13920.8527|6.363E-07|3.398E-25|10| 7|P|   8|38
5530.1062|1.710E-04|4.505E+00|28258.8232|3.467E-05|2.091E-26|12| 9|R|  77|27
5530.1846|3.394E-05|8.969E-01|40457.1895|1.235E-05|2.217E-29| 6| 3|R| 139|26
5530.1896|8.247E-05|2.177E+00|31127.5183|2.294E-05|3.393E-27| 9| 6|R| 106|28
5530.2098|3.167E-05|8.364E-01|28917.3271|9.388E-06|3.771E-27| 7| 4|R| 113|38
5530.2350|9.132E-05|2.403E+00|22098.6214|1.496E-05|1.604E-25|11| 8|R|  62|46
5530.2657|1.741E-05|4.676E-01|15144.1904|1.856E-06|5.859E-25| 9| 6|P|  41|28
5530.3222|4.519E-05|1.231E+00|16711.1827|2.232E-06|3.339E-25|11| 8|P|  19|36
5530.3279|6.511E-05|1.718E+00|26799.9366|1.625E-05|1.828E-26| 9| 6|R|  95|46
5530.4150|4.439E-05|1.200E+00|17522.8784|3.116E-06|3.238E-25|11| 8|P|  27|27
5530.4369|1.456E-04|3.834E+00|25546.0581|2.574E-05|5.563E-26|12| 9|R|  67|36
5530.4374|5.530E-06|1.462E-01|35932.6782|2.056E-06|2.947E-29| 4| 1|R| 142|37
5530.4378|1.401E-04|3.698E+00|34797.5620|3.969E-05|1.075E-27|10| 7|R| 108|26
5530.4684|2.000E-05|5.283E-01|30459.2322|6.395E-06|1.226E-27| 6| 3|R| 122|38
5530.4807|2.771E-06|7.410E-02|12645.1336|4.394E-07|4.464E-25| 6| 3|P|  61|37
5530.6528|1.017E-05|2.733E-01|12653.6262|1.031E-06|1.026E-24| 8| 5|P|  39|46
5530.6899|1.022E-05|2.750E-01|12075.5492|9.298E-07|1.203E-24| 8| 5|P|  35|38
5530.7144|1.044E-04|2.751E+00|24227.8230|1.955E-05|7.681E-26|11| 8|R|  71|37
5530.7363|6.400E-06|1.692E-01|38657.4359|2.446E-06|9.823E-30| 4| 1|R| 146|36
5530.7716|2.258E-04|5.929E+00|26002.9349|2.818E-05|5.184E-26|14|11|R|  47|26
5530.8021|4.762E-05|1.258E+00|36574.9057|1.597E-05|1.785E-28| 7| 4|R| 128|27
5530.8298|7.233E-05|2.559E+00|17968.7780|3.761E-07|3.078E-26|12| 9|P|   2|36
5530.8582|7.799E-05|2.049E+00|19790.9403|1.034E-05|3.307E-25|11| 8|R|  50|38
5530.8682|1.791E-05|4.856E-01|12814.8318|1.071E-06|9.719E-25| 9| 6|P|  23|38
5530.8771|1.750E-05|4.716E-01|13937.5124|1.502E-06|8.210E-25| 9| 6|P|  33|37
5531.0086|8.940E-05|2.359E+00|26512.2855|2.046E-05|2.687E-26|10| 7|R|  87|37
5531.0706|5.574E-05|1.439E+00|16176.1898|2.609E-06|4.723E-25|11| 8|R|  17|38
5531.1608|6.892E-05|1.902E+00|18436.2809|2.330E-06|1.562E-25|12| 9|P|  13|27
5531.3270|2.980E-05|8.200E-01|14223.3671|1.085E-06|5.082E-25|10| 7|P|  14|46
5531.3565|4.876E-05|1.288E+00|28526.8494|1.357E-05|6.667E-27| 8| 5|R| 106|46
5531.3640|1.724E-04|4.552E+00|33130.0675|4.438E-05|2.675E-27|11| 8|R|  98|26
5531.4886|9.323E-08|2.489E-03|13694.7857|2.109E-08|1.334E-26| 3| 0|P|  87|28
5531.5471|4.551E-05|1.245E+00|16554.3427|2.012E-06|3.229E-25|11| 8|P|  17|28
5531.6389|5.426E-05|1.435E+00|39075.2827|1.877E-05|6.536E-29| 7| 4|R| 132|26
5531.6540|6.690E-05|1.813E+00|19398.7367|4.175E-06|1.824E-25|12| 9|P|  24|26
5531.6635|1.799E-04|4.732E+00|25394.5119|2.666E-05|6.353E-26|13|10|R|  56|27
5531.7359|2.849E-05|7.691E-01|15709.6112|2.223E-06|5.350E-25|10| 7|P|  30|28
5531.7431|1.744E-05|4.685E-01|15321.8658|1.905E-06|5.548E-25| 9| 6|P|  42|36
5531.7593|1.655E-04|4.261E+00|22545.8747|6.888E-06|6.650E-26|14|11|R|  15|26
5531.8508|4.507E-07|1.203E-02|15383.0982|9.963E-08|2.889E-26| 4| 1|P|  85|27
5531.9096|2.835E-05|7.626E-01|16864.0834|2.802E-06|3.993E-25|10| 7|P|  38|27
5531.9572|1.256E-04|3.314E+00|27354.6180|2.711E-05|2.449E-26|11| 8|R|  82|28
5531.9606|7.359E-05|1.302E+00|17926.5589|1.914E-07|1.591E-26|12| 9|R|   0|28
5531.9860|4.067E-07|1.087E-02|10523.8611|7.403E-08|2.016E-25| 4| 1|P|  70|38
5532.0102|1.046E-04|2.762E+00|29318.9451|2.611E-05|9.197E-27|10| 7|R|  95|28
5532.0492|6.926E-05|1.831E+00|35098.0948|2.180E-05|4.947E-28| 8| 5|R| 120|27
5532.0931|1.111E-04|2.775E+00|20104.8993|2.311E-06|6.961E-26|13|10|R|   7|27
5532.1101|6.215E-05|1.643E+00|33042.4686|1.891E-05|1.122E-27| 8| 5|R| 116|36
5532.1444|8.041E-05|2.122E+00|24660.8710|1.715E-05|5.382E-26|10| 7|R|  81|46
5532.2468|5.525E-06|1.483E-01|11498.7288|6.467E-07|1.103E-24| 7| 4|P|  45|38
5532.3259|1.622E-05|4.291E-01|39214.8579|6.031E-06|1.901E-29| 5| 2|R| 142|27
5532.3652|1.395E-04|3.676E+00|24838.8159|2.358E-05|7.120E-26|12| 9|R|  64|28
5532.3962|7.714E-05|2.028E+00|19630.9344|1.003E-05|3.464E-25|11| 8|R|  49|38
5532.4144|5.108E-05|1.252E+00|15810.5886|7.971E-07|1.744E-25|11| 8|R|   5|46
5532.4617|2.678E-05|7.084E-01|35916.7889|9.263E-06|1.385E-28| 6| 3|R| 132|36
5532.4981|1.095E-05|2.896E-01|31842.9304|3.731E-06|3.685E-28| 5| 2|R| 130|38
5532.5150|2.235E-04|5.871E+00|25842.8472|2.732E-05|5.426E-26|14|11|R|  46|26
5532.5378|1.016E-04|2.856E+00|20406.6005|2.378E-06|6.405E-26|13|10|P|   9|26
5532.5749|5.626E-05|1.456E+00|16234.5812|2.780E-06|4.895E-25|11| 8|R|  18|38
5532.7806|2.303E-05|6.093E-01|33069.6435|7.668E-06|4.339E-28| 6| 3|R| 127|37
5532.8729|4.816E-05|1.462E+00|15894.2277|5.011E-07|1.072E-25|11| 8|P|   4|37
5532.9605|2.736E-06|7.335E-02|11066.4161|3.843E-07|8.068E-25| 6| 3|P|  54|38
5533.0143|9.028E-05|2.379E+00|21899.8468|1.456E-05|1.718E-25|11| 8|R|  61|46
5533.1891|7.089E-05|1.874E+00|28308.0517|1.844E-05|1.024E-26| 9| 6|R|  99|37
5533.2085|8.671E-08|2.319E-03|10307.7190|1.737E-08|5.247E-26| 3| 0|P|  77|38
5533.2974|1.069E-04|2.826E+00|29710.1190|2.698E-05|7.916E-27|10| 7|R|  96|36
5533.4168|1.670E-04|4.310E+00|22601.1373|7.385E-06|6.944E-26|14|11|R|  16|26
5533.4441|7.285E-05|1.923E+00|22989.5565|1.440E-05|9.933E-26|10| 7|R|  75|38
5533.4961|6.067E-05|1.605E+00|32571.1791|1.831E-05|1.355E-27| 8| 5|R| 115|28
5533.6367|1.024E-05|2.748E-01|14634.6744|1.332E-06|5.367E-25| 8| 5|P|  50|28
5533.8371|9.771E-08|2.611E-03|15284.2322|2.313E-08|7.034E-27| 3| 0|P|  91|27
5533.8372|7.631E-05|2.007E+00|19474.0311|9.727E-06|3.622E-25|11| 8|R|  48|38
5533.8554|2.020E-04|5.338E+00|31206.8036|4.573E-05|6.934E-27|12| 9|R|  86|26
5533.9861|5.679E-05|1.472E+00|16296.2023|2.955E-06|5.051E-25|11| 8|R|  19|38
5534.0021|1.018E-05|2.737E-01|13314.3759|1.139E-06|8.392E-25| 8| 5|P|  43|37
5534.0177|3.084E-05|8.825E-01|13894.6168|5.616E-07|3.037E-25|10| 7|P|   7|38
5534.0384|1.439E-04|3.796E+00|25326.1966|2.508E-05|6.025E-26|12| 9|R|  66|36
5534.1464|2.211E-04|5.814E+00|25686.0612|2.646E-05|5.668E-26|14|11|R|  45|26
5534.1643|1.460E-05|3.866E-01|37210.0856|5.317E-06|4.275E-29| 5| 2|R| 139|36
5534.1912|1.026E-05|2.754E-01|14845.9749|1.361E-06|4.982E-25| 8| 5|P|  51|36
5534.1973|2.751E-06|7.376E-02|11720.2643|4.079E-07|6.349E-25| 6| 3|P|  57|46
5534.1975|1.193E-06|3.195E-02|11433.6866|2.017E-07|3.602E-25| 5| 2|P|  65|46
5534.1986|2.963E-05|7.846E-01|37816.6442|1.048E-05|6.461E-29| 6| 3|R| 135|27
5534.2345|1.779E-04|4.686E+00|25207.5612|2.592E-05|6.756E-26|13|10|R|  55|27
5534.2355|2.921E-05|7.964E-01|14668.1571|1.520E-06|5.853E-25|10| 7|P|  20|37
5534.3093|7.291E-05|3.876E+00|17962.0150|1.897E-07|1.558E-26|12| 9|P|   1|36
5534.3484|2.851E-05|7.702E-01|15847.2678|2.299E-06|5.206E-25|10| 7|P|  31|36
5534.3646|2.249E-04|5.938E+00|29023.3370|4.214E-05|1.821E-26|13|10|R|  71|26
5534.5040|1.032E-04|2.723E+00|23999.1286|1.906E-05|8.358E-26|11| 8|R|  70|37
5534.5366|1.165E-05|3.085E-01|32974.0583|4.031E-06|2.347E-28| 5| 2|R| 132|46
5534.5910|1.120E-04|2.821E+00|20132.1772|2.623E-06|7.799E-26|13|10|R|   8|27
5534.7884|2.122E-05|5.620E-01|31518.7204|6.903E-06|8.079E-28| 6| 3|R| 124|46
5534.8538|5.772E-06|1.547E-01|15725.7445|9.612E-07|2.365E-25| 7| 4|P|  64|27
5534.9104|1.282E-04|3.390E+00|27694.7102|2.803E-05|2.162E-26|11| 8|R|  83|36
5534.9669|1.685E-04|4.359E+00|22659.8401|7.892E-06|7.215E-26|14|11|R|  17|26
5534.9724|1.689E-04|4.462E+00|28004.1356|3.384E-05|2.307E-26|12| 9|R|  76|27
5535.0507|5.152E-05|1.279E+00|15830.2950|9.385E-07|2.035E-25|11| 8|R|   6|46
5535.1347|7.419E-05|1.578E+00|17929.9281|3.861E-07|3.204E-26|12| 9|R|   1|28
5535.1414|1.464E-04|3.873E+00|30067.7624|3.467E-05|8.786E-27|11| 8|R|  90|27
5535.1813|7.548E-05|1.987E+00|19320.2362|9.428E-06|3.779E-25|11| 8|R|  47|38
5535.1828|4.351E-07|1.164E-02|13949.8785|9.172E-08|5.159E-26| 4| 1|P|  81|36
5535.2204|1.349E-06|3.609E-02|17124.1683|2.914E-07|3.789E-26| 5| 2|P|  83|26
5535.2275|9.363E-05|2.479E+00|33461.8993|2.729E-05|1.358E-27| 9| 6|R| 111|27
5535.2797|5.940E-05|1.571E+00|25124.5485|1.407E-05|3.485E-26| 9| 6|R|  90|38
5535.3004|1.184E-06|3.174E-02|10689.6878|1.910E-07|4.805E-25| 5| 2|P|  62|38
5535.3040|5.733E-05|1.489E+00|16361.0508|3.133E-06|5.191E-25|11| 8|R|  20|38
5535.3412|1.041E-05|2.792E-01|15977.8350|1.516E-06|3.307E-25| 8| 5|P|  56|27
5535.3768|1.777E-05|4.814E-01|13227.6876|1.248E-06|9.428E-25| 9| 6|P|  27|46
5535.4596|1.789E-05|4.804E-01|17807.9642|2.514E-06|2.356E-25| 9| 6|P|  54|26
5535.4786|4.550E-05|1.245E+00|16646.4647|2.131E-06|3.289E-25|11| 8|P|  18|36
5535.5872|2.849E-06|7.634E-02|14246.8925|4.967E-07|2.423E-25| 6| 3|P|  67|36
5535.6181|1.379E-04|3.639E+00|24628.9831|2.297E-05|7.670E-26|12| 9|R|  63|28
5535.6378|4.254E-05|1.127E+00|34378.4494|1.384E-05|4.327E-28| 7| 4|R| 124|36
5535.6659|2.188E-04|5.757E+00|25532.5834|2.563E-05|5.908E-26|14|11|R|  44|26
5535.6932|8.924E-05|2.355E+00|21704.1244|1.417E-05|1.836E-25|11| 8|R|  60|46
5535.8061|6.941E-05|1.927E+00|18391.5487|2.168E-06|1.485E-25|12| 9|P|  12|27
5535.8231|4.489E-05|1.189E+00|26977.4625|1.203E-05|1.226E-26| 8| 5|R| 102|38
5535.8320|3.002E-05|8.306E-01|14177.0008|1.016E-06|4.866E-25|10| 7|P|  13|46
5535.9848|5.563E-06|1.494E-01|12844.3816|7.529E-07|6.953E-25| 7| 4|P|  52|37
5536.0197|1.068E-05|2.865E-01|17526.7448|1.723E-06|1.848E-25| 8| 5|P|  62|26
5536.0857|2.608E-05|6.914E-01|35379.9878|8.961E-06|1.725E-28| 6| 3|R| 131|28
5536.1147|5.542E-06|1.490E-01|12053.4400|6.924E-07|9.185E-25| 7| 4|P|  48|46
5536.1471|1.803E-05|4.909E-01|12738.9229|1.032E-06|9.720E-25| 9| 6|P|  22|38
5536.3092|4.428E-05|1.195E+00|18644.8320|4.034E-06|2.530E-25|11| 8|P|  35|26
5536.4070|6.220E-06|1.649E-01|38062.3016|2.363E-06|1.257E-29| 4| 1|R| 145|28
5536.4095|1.700E-04|4.408E+00|22721.9805|8.407E-06|7.461E-26|14|11|R|  18|26
5536.4286|7.467E-05|1.966E+00|19169.5556|9.134E-06|3.936E-25|11| 8|R|  46|38
5536.4354|6.424E-05|1.701E+00|26499.5415|1.589E-05|2.064E-26| 9| 6|R|  94|46
5536.4463|8.826E-05|2.335E+00|26233.9257|1.999E-05|3.001E-26|10| 7|R|  86|37
5536.4698|4.467E-05|1.212E+00|17429.4159|3.023E-06|3.286E-25|11| 8|P|  26|27
5536.4728|8.962E-08|2.399E-03|11934.5056|1.913E-08|2.733E-26| 3| 0|P|  82|37
5536.4821|4.855E-05|1.550E+00|15880.9192|3.791E-07|8.160E-26|11| 8|P|   3|37
5536.4908|4.584E-05|1.259E+00|16496.6212|1.909E-06|3.150E-25|11| 8|P|  16|28
5536.5053|2.862E-05|7.702E-01|18149.0672|3.352E-06|2.666E-25|10| 7|P|  45|26
5536.5285|5.788E-05|1.506E+00|16429.1244|3.314E-06|5.315E-25|11| 8|R|  21|38
5536.6051|1.835E-05|4.868E-01|41520.4300|6.974E-06|7.519E-30| 5| 2|R| 145|26
5536.6250|5.255E-05|1.392E+00|29853.8096|1.505E-05|3.981E-27| 8| 5|R| 109|37
5536.6963|1.759E-04|4.641E+00|25023.8075|2.519E-05|7.171E-26|13|10|R|  54|27
5536.7025|2.837E-06|7.609E-02|13973.4790|4.874E-07|2.698E-25| 6| 3|P|  66|28
5536.7797|1.038E-07|2.778E-03|17028.4947|2.567E-08|3.495E-27| 3| 0|P|  95|26
5536.8256|7.940E-05|2.101E+00|24403.1845|1.674E-05|5.946E-26|10| 7|R|  80|46
5536.8666|1.023E-04|2.905E+00|20375.1620|2.131E-06|5.828E-26|13|10|P|   8|26
5536.9269|1.209E-06|3.241E-02|12244.4319|2.140E-07|2.635E-25| 5| 2|P|  68|37
5536.9867|1.130E-04|2.864E+00|20162.8612|2.941E-06|8.616E-26|13|10|R|   9|27
5537.0486|1.028E-05|2.777E-01|11959.4666|9.098E-07|1.245E-24| 8| 5|P|  34|38
5537.0551|3.353E-05|8.887E-01|29897.4350|1.012E-05|2.579E-27| 7| 4|R| 115|46
5537.0736|2.166E-04|5.701E+00|25382.4206|2.481E-05|6.146E-26|14|11|R|  43|26
5537.1204|1.240E-04|3.282E+00|27087.8383|2.647E-05|2.719E-26|11| 8|R|  81|28
5537.2158|1.761E-05|4.763E-01|13826.3944|1.467E-06|8.459E-25| 9| 6|P|  32|37
5537.3431|1.197E-04|3.171E+00|31752.6050|3.178E-05|3.590E-27|10| 7|R| 101|27
5537.4211|7.196E-05|1.903E+00|22751.9720|1.405E-05|1.086E-25|10| 7|R|  74|38
5537.4492|1.023E-05|2.759E-01|12523.1260|1.012E-06|1.071E-24| 8| 5|P|  38|46
5537.5259|1.751E-05|4.720E-01|15003.5783|1.823E-06|6.156E-25| 9| 6|P|  40|28
5537.5323|1.422E-04|3.759E+00|25109.4218|2.444E-05|6.514E-26|12| 9|R|  65|36
5537.5564|6.732E-05|1.832E+00|19314.3523|4.031E-06|1.834E-25|12| 9|P|  23|26
5537.5766|1.287E-06|3.450E-02|15326.9625|2.614E-07|7.788E-26| 5| 2|P|  78|27
5537.5792|7.387E-05|1.946E+00|19021.9948|8.846E-06|4.091E-25|11| 8|R|  45|38
5537.5938|5.197E-05|1.302E+00|15853.2840|1.082E-06|2.321E-25|11| 8|R|   7|46
5537.6552|1.761E-05|4.740E-01|16282.0772|2.155E-06|4.061E-25| 9| 6|P|  47|27
5537.6596|5.843E-05|1.523E+00|16500.4205|3.499E-06|5.423E-25|11| 8|R|  22|38
5537.6867|1.249E-06|3.350E-02|14014.5212|2.407E-07|1.313E-25| 5| 2|P|  74|36
5537.7444|1.716E-04|4.457E+00|22787.5559|8.932E-06|7.682E-26|14|11|R|  19|26
5537.7724|4.753E-07|1.273E-02|17012.5962|1.101E-07|1.511E-26| 4| 1|P|  89|26
5537.7842|4.325E-07|1.159E-02|13619.7056|9.008E-08|5.908E-26| 4| 1|P|  80|28
5537.8409|3.108E-05|9.030E-01|13871.6582|4.855E-07|2.655E-25|10| 7|P|   6|38
5537.9406|2.867E-05|7.768E-01|15607.1811|2.164E-06|5.472E-25|10| 7|P|  29|28
5537.9456|5.666E-06|1.522E-01|14437.5487|8.703E-07|3.875E-25| 7| 4|P|  59|36
5537.9492|8.322E-05|2.206E+00|31217.2550|2.318E-05|3.302E-27| 9| 6|R| 106|36
5537.9580|8.132E-05|2.156E+00|30786.1834|2.244E-05|3.911E-27| 9| 6|R| 105|28
5538.0017|1.072E-04|2.842E+00|36014.4373|3.264E-05|4.935E-28| 9| 6|R| 116|26
5538.0149|3.121E-05|8.276E-01|28565.0854|9.182E-06|4.369E-27| 7| 4|R| 112|38
5538.0647|8.796E-08|2.358E-03|10954.4682|1.809E-08|4.066E-26| 3| 0|P|  79|46
5538.1161|4.148E-05|1.100E+00|33874.4842|1.339E-05|5.307E-28| 7| 4|R| 123|28
5538.1898|1.019E-04|2.696E+00|23773.4477|1.858E-05|9.081E-26|11| 8|R|  69|37
5538.2112|7.481E-05|1.708E+00|17936.6665|5.843E-07|4.834E-26|12| 9|R|   2|28
5538.2130|5.649E-06|1.518E-01|14195.6115|8.530E-07|4.244E-25| 7| 4|P|  58|28
5538.2250|1.381E-06|3.665E-02|35557.7563|5.284E-07|8.915E-30| 3| 0|R| 146|46
5538.2719|8.823E-05|2.331E+00|21511.4616|1.378E-05|1.959E-25|11| 8|R|  59|46
5538.2908|7.013E-06|1.862E-01|40289.9678|2.721E-06|5.121E-30| 4| 1|R| 148|27
5538.3088|4.119E-07|1.105E-02|11112.7370|7.721E-08|1.608E-25| 4| 1|P|  72|46
5538.3697|2.144E-04|5.645E+00|25235.5792|2.400E-05|6.380E-26|14|11|R|  42|26
5538.4344|7.852E-05|2.083E+00|37440.9698|2.555E-05|1.949E-28| 8| 5|R| 124|26
5538.5755|1.032E-04|2.735E+00|29011.5571|2.553E-05|1.042E-26|10| 7|R|  94|28
5538.5912|2.922E-06|7.840E-02|15441.6402|5.402E-07|1.524E-25| 6| 3|P|  71|27
5538.5982|4.807E-05|1.275E+00|28193.1421|1.327E-05|7.654E-27| 8| 5|R| 105|46
5538.6333|7.308E-05|1.926E+00|18877.5596|8.562E-06|4.244E-25|11| 8|R|  44|38
5538.6970|5.900E-05|1.540E+00|16574.9365|3.687E-06|5.514E-25|11| 8|R|  23|38
5538.7246|4.744E-06|1.259E-01|32995.8316|1.705E-06|9.686E-29| 4| 1|R| 137|38
5538.7645|1.363E-04|3.604E+00|24422.2525|2.236E-05|8.247E-26|12| 9|R|  62|28
5538.7768|5.059E-06|1.343E-01|34190.6263|1.844E-06|5.994E-29| 4| 1|R| 139|46
5538.7907|1.420E-05|3.771E-01|36644.1616|5.140E-06|5.396E-29| 5| 2|R| 138|28
5538.7920|3.626E-05|9.620E-01|31335.8171|1.123E-05|1.460E-27| 7| 4|R| 118|37
5538.8132|2.223E-04|5.882E+00|28783.9137|4.110E-05|1.992E-26|13|10|R|  70|26
5538.9067|1.488E-06|3.951E-02|36925.4406|5.772E-07|5.140E-30| 3| 0|R| 148|37
5538.9115|4.184E-07|1.122E-02|12007.0600|8.171E-08|1.128E-25| 4| 1|P|  75|37
5538.9455|1.701E-04|4.509E+00|32803.5300|4.341E-05|3.061E-27|11| 8|R|  97|26
5538.9714|1.731E-04|4.506E+00|22856.5636|9.466E-06|7.877E-26|14|11|R|  20|26
5539.0491|1.740E-04|4.595E+00|24843.2585|2.447E-05|7.598E-26|13|10|R|  53|27
5539.0611|2.850E-05|7.699E-01|16731.8949|2.746E-06|4.171E-25|10| 7|P|  37|27
5539.1304|1.753E-05|4.729E-01|15177.3737|1.872E-06|5.844E-25| 9| 6|P|  41|36
5539.2021|1.969E-05|5.226E-01|30080.2948|6.256E-06|1.439E-27| 6| 3|R| 121|38
5539.2051|1.381E-04|3.664E+00|34439.2506|3.884E-05|1.250E-27|10| 7|R| 107|26
5539.2801|1.139E-04|2.905E+00|20196.9502|3.264E-06|9.410E-26|13|10|R|  10|27
5539.3601|2.942E-05|8.053E-01|14601.1493|1.456E-06|5.789E-25|10| 7|P|  19|37
5539.3919|2.781E-06|7.473E-02|12437.3685|4.345E-07|4.877E-25| 6| 3|P|  60|37
5539.4976|5.555E-06|1.498E-01|11348.8408|6.365E-07|1.167E-24| 7| 4|P|  44|38
5539.5353|1.243E-06|3.337E-02|13713.0342|2.363E-07|1.482E-25| 5| 2|P|  73|28
5539.5543|2.122E-04|5.589E+00|25092.0654|2.321E-05|6.609E-26|14|11|R|  41|26
5539.5910|7.230E-05|1.906E+00|18736.2551|8.285E-06|4.395E-25|11| 8|R|  43|38
5539.6406|5.957E-05|1.557E+00|16652.6695|3.878E-06|5.589E-25|11| 8|R|  24|38
5539.7044|1.248E-05|3.314E-01|34202.7463|4.386E-06|1.442E-28| 5| 2|R| 134|37
5539.7261|1.669E-04|4.419E+00|27752.4877|3.303E-05|2.541E-26|12| 9|R|  75|27
5539.8334|9.384E-08|2.516E-03|13745.8288|2.126E-08|1.319E-26| 3| 0|P|  87|36
5539.8800|6.993E-05|1.855E+00|27992.7876|1.803E-05|1.165E-26| 9| 6|R|  98|37
5539.9976|4.894E-05|1.740E+00|15870.9374|2.549E-07|5.514E-26|11| 8|P|   2|37
5540.0213|1.055E-04|2.799E+00|29398.8282|2.638E-05|8.988E-27|10| 7|R|  95|36
5540.0320|1.995E-04|5.288E+00|30918.6898|4.468E-05|7.782E-27|12| 9|R|  85|26
5540.0435|5.243E-05|1.324E+00|15879.5546|1.229E-06|2.603E-25|11| 8|R|   8|46
5540.0905|1.747E-04|4.555E+00|22929.0005|1.001E-05|8.045E-26|14|11|R|  21|26
5540.2214|1.266E-04|3.357E+00|27424.0377|2.738E-05|2.405E-26|11| 8|R|  82|36
5540.2463|3.025E-05|8.416E-01|14133.9390|9.454E-07|4.624E-25|10| 7|P|  12|46
5540.2608|1.291E-06|3.431E-02|34298.6038|4.875E-07|1.483E-29| 3| 0|R| 144|38
5540.3520|6.992E-05|1.953E+00|18350.2505|2.003E-06|1.400E-25|12| 9|P|  11|27
5540.4022|3.041E-06|8.164E-02|17085.2593|6.020E-07|7.978E-26| 6| 3|P|  76|26
5540.4524|7.153E-05|1.886E+00|18598.0869|8.012E-06|4.541E-25|11| 8|R|  42|38
5540.4904|6.015E-05|1.574E+00|16733.6166|4.074E-06|5.646E-25|11| 8|R|  25|38
5540.5394|4.582E-05|1.259E+00|16585.1380|2.029E-06|3.225E-25|11| 8|P|  17|36
5540.6277|2.100E-04|5.534E+00|24951.8854|2.243E-05|6.832E-26|14|11|R|  40|26
5540.6757|2.868E-05|7.779E-01|15741.0774|2.241E-06|5.340E-25|10| 7|P|  30|36
5540.6828|5.973E-06|1.605E-01|17219.9478|1.074E-06|1.334E-25| 7| 4|P|  69|26
5540.7488|5.863E-05|1.555E+00|24841.1560|1.374E-05|3.901E-26| 9| 6|R|  89|38
5540.7505|8.723E-05|2.307E+00|21321.8659|1.341E-05|2.087E-25|11| 8|R|  58|46
5540.9188|1.406E-04|3.722E+00|24895.7423|2.381E-05|7.031E-26|12| 9|R|  64|36
